time_s,raw_cart,raw_theta1,raw_theta2,cart_counts,theta1_counts,theta2_relative_counts,x_m,theta1_rad,theta2_rad,xdot_m_s,theta1dot_rad_s,theta2dot_rad_s,accel_m_s2,velocity_ref_m_s,voltage,left_limit,right_limit,warning
5.0000000000000002e-05,1339,3969,95,1215,4093,-29,-0.0014786373613157339,-0,-0,0,0,0,0.030690044165014078,0.0001534502208250704,-0.0014568263068787182,0,0,0
0.0053102999999999996,1339,3969,95,1215,4093,-29,-0.0014786373613157339,-0,-0,0,0,0,0.030690044165014078,0.00030690044165014081,-0.0013463421478846676,0,0,0
0.0112925,1339,3969,95,1215,4093,-29,-0.0014786373613157339,-0,-0,0,0,0,0.030690044165014078,0.00046035066247521119,-0.001194426429267848,0,0,0
0.0162436,1339,3969,95,1215,4093,-29,-0.0014786373613157339,-0,-0,0,0,0,0.030690044165014078,0.00061380088330028162,-0.0010010791510282593,0,0,0
0.021230599999999999,1339,3969,95,1215,4093,-29,-0.0014786373613157339,-0,-0,0,0,0,0.030690044165014078,0.00076725110412535205,-0.00076630031316590155,0,0,0
0.0262393,1339,3969,95,1215,4093,-29,-0.0014786373613157339,-0,-0,0,0,0,0.030690044165014078,0.00092070132495042248,-0.00049008991568077489,0,0,0
0.031205900000000002,1339,3969,95,1215,4093,-29,-0.0014786373613157339,-0,-0,0,0,0,0.030690044165014078,0.0010741515457754929,-0.00017244795857287911,0,0,0
0.0361924,1339,3969,95,1215,4093,-29,-0.0014786373613157339,-0,-0,0,0,0,0.030690044165014078,0.0012276017666005632,0.00018662555815778556,0,0,0
0.041188900000000001,1339,3969,95,1215,4093,-29,-0.0014786373613157339,-0,-0,0,0,0,0.030690044165014078,0.0013810519874256336,0.00058713063451121933,0,0,0
0.046154399999999998,1339,3969,95,1215,4093,-29,-0.0014786373613157339,-0,-0,0,0,0,0.030690044165014078,0.0015345022082507039,0.0010290672704874222,0,0,0
0.051142199999999999,1339,3969,95,1215,4093,-29,-0.0014786373613157339,-0,-0,0,0,0,0.030690044165014078,0.0016879524290757742,0.001512435466086394,0,0,0
0.0561375,1339,3969,95,1215,4093,-29,-0.0014786373613157339,-0,-0,0,0,0,0.030690044165014078,0.0018414026499008445,0.0020372352213081347,0,0,0
0.061131999999999999,1339,3969,94,1215,4093,-30,-0.0014786373613157339,-0,0.0015707963267948967,0,0,0.14655903858403407,6.4033673220060585,0.033858239259931137,0.016941990411294995,0,0,0
0.066118800000000005,1338,3969,94,1214,4093,-30,-0.001456568146967738,-0,0.0015707963267948967,0.0020591102627206402,0,0.078187501726343686,3.5664124218284714,0.051690301369073495,0.033181543342366171,0,0,0
0.071115100000000001,1337,3970,94,1213,4094,-30,-0.0014344989326197418,-0.00078539816339744833,0.00078539816339744833,0.0031576210661255948,-0.073279519292017037,-0.031567418248847602,-0.7841190456462086,0.047769706140842451,0.044323367226845239,0,0,0
0.076137300000000005,1336,3969,94,1212,4093,-30,-0.0014124297182717459,-0,0.0015707963267948967,0.003743663497677038,0.034185768428845194,0.056438677589764868,2.5250841797388861,0.060395127039536881,0.061786350507233141,0,0,0
0.081118499999999996,1331,3969,95,1207,4093,-29,-0.0013020836465317657,-0,-0,0.012292751206666407,0.018237700341587129,-0.11644967621296418,-5.0790599905980152,0.034999827086546809,0.061807271215644555,0,0,0
0.086132,1323,3967,95,1199,4091,-29,-0.0011255299317477975,0.0015707963267948967,0.0015707963267948967,0.023030918477267501,0.15628863452515895,0.084434523113002757,2.5703895876353053,0.047851775024723334,0.068889383003621199,0,0,0
0.091124499999999997,1311,3965,97,1187,4089,-27,-0.0008606993595718451,0.0031415926535897933,0,0.036996043887160039,0.22993716387609622,-0.10151422602629059,-6.2123232290400718,0.016790158879522975,0.055328980571642476,0,0,0
0.096069699999999994,1298,3962,98,1174,4086,-26,-0.00057379957304789673,0.0054977871437821377,0.000785398163397448,0.046505382246652113,0.34250729650321182,0.019122888630660431,-2.0285516355701345,0.0066474007016723013,0.041029948177776235,0,0,0
0.1010891,1286,3960,99,1162,4084,-25,-0.00030896900087194442,0.0070685834705770346,0.000785398163397448,0.049519390752876292,0.3292826023803071,0.010201833351718795,-2.6422525523182432,-0.0065638620599189155,0.022966921090114757,0,0,0
0.1060933,1276,3959,99,1152,4083,-25,-8.8276857391984118e-05,0.0078539816339744835,0.0015707963267948969,0.047009107871952886,0.24894786626539792,0.078722075892455098,0.56502849447128867,-0.0037387195875624719,0.010225384239635985,0,0,0
0.11106539999999999,1270,3958,100,1146,4082,-24,4.4138428695992059e-05,0.0086393797973719298,0.00078539816339744627,0.03743346079882779,0.20609024124714725,-0.031282229297422415,-3.852304652296024,-0.023000242849042594,-0.0078351734591929258,0,0,0
0.1160489,1268,3958,99,1144,4082,-25,8.8276857391984118e-05,0.0086393797973719298,0.0023561944901923431,0.024088526069941583,0.10994668939544555,0.12987034179107804,3.7580128131468378,-0.0042101787833084062,-0.0096915239865387522,0,0,0
0.1210141,1268,3959,99,1144,4083,-25,8.8276857391984118e-05,0.0078539816339744835,0.0015707963267948969,0.012850941790251411,-0.014624269844654147,-0.0039952385605454832,-1.1035871454199806,-0.0097281145104083089,-0.014758332448250628,0,0,0
0.12602060000000001,1268,3960,99,1144,4084,-25,8.8276857391984118e-05,0.0070685834705770346,0.000785398163397448,0.0068558244044041108,-0.081081393095042822,-0.075410931485136071,-3.7404914284594684,-0.028430571652705652,-0.026572980539831266,0,0,0
