time_s,raw_cart,raw_theta1,raw_theta2,cart_counts,theta1_counts,theta2_relative_counts,x_m,theta1_rad,theta2_rad,xdot_m_s,theta1dot_rad_s,theta2dot_rad_s,accel_m_s2,velocity_ref_m_s,voltage,left_limit,right_limit,warning
0.00013339999999999999,4294962293,4009,4294967285,-5002,4009,-11,-0.0021848522204516068,-0,-0,0,0,0,0.04534797570651334,0.00022673987853256671,-0.001423845960910345,0,0,0
0.0056766000000000004,4294962293,4009,4294967285,-5002,4009,-11,-0.0021848522204516068,-0,-0,0,0,0,0.04534797570651334,0.00045347975706513342,-0.0012605932483668971,0,0,0
0.0116603,4294962293,4008,4294967285,-5002,4008,-11,-0.0021848522204516068,0.00078539816339744833,0.00078539816339744833,0,0.073279519292017037,0.073279519292017037,2.8821840983606477,0.014864400248868374,0.0053467605073521472,0,0,0
0.016638300000000002,4294962293,4008,4294967285,-5002,4008,-11,-0.0021848522204516068,0.00078539816339744833,0.00078539816339744833,0,0.039093750863171843,0.039093750863171843,1.6020648650146336,0.022874724573941543,0.012964794520829534,0,0,0
0.021633900000000001,4294962293,4008,4294967285,-5002,4008,-11,-0.0021848522204516068,0.00078539816339744833,0.00078539816339744833,0,0.020856050521584717,0.020856050521584717,0.91913649884786164,0.027470407068180852,0.021209027278201439,0,0,0
0.026632900000000001,4294962293,4008,4294967285,-5002,4008,-11,-0.0021848522204516068,0.00078539816339744833,0.00078539816339744833,0,0.011126454580459841,0.011126454580459841,0.55480234842958454,0.030244418810328775,0.029874342470576836,0,0,0
0.031630800000000001,4294962293,4008,4294967285,-5002,4008,-11,-0.0021848522204516068,0.00078539816339744833,0.00078539816339744833,0,0.0059358310147413834,0.0059358310147413834,0.36043441800363901,0.03204659090034697,0.0388513129898738,0,0,0
0.036613,4294962293,4008,4294967285,-5002,4008,-11,-0.0021848522204516068,0.00078539816339744833,0.00078539816339744833,0,0.0031666951570937471,0.0031666951570937471,0.25674144183137293,0.033330298109503838,0.04808156077708807,0,0,0
0.041675499999999997,4294962293,4008,4294967285,-5002,4008,-11,-0.0021848522204516068,0.00078539816339744833,0.00078539816339744833,0,0.0016893941544253845,0.0016893941544253845,0.20142247391367546,0.034337410479072218,0.057533941832959873,0,0,0
0.046555699999999998,4294962293,4008,4294967285,-5002,4008,-11,-0.0021848522204516068,0.00078539816339744833,0.00078539816339744833,0,0.00090127166254486688,0.00090127166254486688,0.17191046331813306,0.035196962795662881,0.067191841204775171,0,0,0
0.051543699999999998,4294962293,4008,4294967285,-5002,4008,-11,-0.0021848522204516068,0.00078539816339744833,0.00078539816339744833,0,0.00048081769880556607,0.00048081769880556607,0.15616615712125673,0.035977793581269166,0.077046395013126975,0,0,0
0.056540399999999998,4294962293,4008,4294967285,-5002,4008,-11,-0.0021848522204516068,0.00078539816339744833,0.00078539816339744833,0,0.00025651051629859849,0.00025651051629859849,0.14776675726273134,0.03671662736758282,0.087092874483910787,0,0,0
0.061519699999999997,4294962290,4008,4294967285,-5005,4008,-11,-0.0021186445774076189,0.00078539816339744833,0.00078539816339744833,0.0061773307881619194,0.00013684530568493266,0.00013684530568493266,-0.0090663668841776332,0.036671295533161931,0.094206165692995891,0,0,0
0.066002400000000003,4294962288,4007,4294967285,-5007,4007,-11,-0.0020745061487116266,0.0015707963267948967,0.0015707963267948967,0.0074137529356561229,0.073352524632921676,0.073352524632921676,2.7942441280259014,0.050642516173291435,0.10817019549583178,0,0,0
0.070609500000000006,4294962280,4005,4294967286,-5015,4005,-10,-0.0018979524339276586,0.0031415926535897933,0.0015707963267948967,0.020428031003229413,0.18569173692716459,0.039132698343130518,0.49210266907265243,0.053103029518654699,0.11509276744499879,0,0,0
0.076247899999999993,4294962261,4001,4294967288,-5034,4001,-8,-0.0014786373613157339,0.0062831853071795866,0.0015707963267948969,0.050021206256355061,0.39218240743273253,0.020876828538320701,-2.0955632567033282,0.042625213235138057,0.10588307085267459,0,0,0
0.080543900000000002,4294962242,3997,4294967290,-5053,3997,-6,-0.0010593222887038095,0.0094247779607693795,0.001570796326794896,0.065808812831469513,0.5023427210688699,0.011137539404944897,-3.6804359068686949,0.024223033700794584,0.088500748987689934,0,0,0
0.086515999999999996,4294962216,3992,4294967293,-5079,3992,-3,-0.00048552271565591263,0.013351768777756621,0.000785398163397448,0.088645084765169233,0.63439145579662715,-0.067337774655420998,-8.6216597786733065,-0.018885265192571946,0.047597531750227906,0,0,0
0.091500700000000004,4294962197,3988,4294967295,-5098,3988,-1,-6.6207643043988092e-05,0.016493361431346415,0.000785398163397448,0.086414192047671479,0.6315583639255169,-0.035923900859243421,-7.7157542952168043,-0.057464036668655974,0.002207791820273964,0,0,0
0.096484299999999995,4294962186,3986,0,-5109,3986,0,0.00017655371478396824,0.018064157758141311,0.00078539816339745147,0.068751155248619383,0.4834879045672783,-0.019164973293943496,-6.3315707857139572,-0.08912189059722575,-0.042936997641417403,0,0,0
0.10147,4294962184,3985,0,-5111,3985,0,0.00022069214347996029,0.018849555921538759,0.0015707963267948995,0.040796143099335332,0.33121455856525178,0.063055234273619101,-1.7027401627130843,-0.097635591410791173,-0.076814129918722204,0,0,0
0.1064638,4294962189,3987,4294967295,-5106,3987,-1,0.00011034607173998014,0.01727875959474386,0.0015707963267948925,0.011468705192340655,0.03013998400652429,0.033639216565934722,-0.97278568270027677,-0.10249951982429256,-0.10318211896438438,0,0,0
0.1110269,4294962198,3989,4294967294,-5097,3989,-2,-8.8276857391984118e-05,0.015707963267948967,0.0015707963267948977,-0.012413574724137391,-0.13047971605087666,0.01794612143156122,-0.27899722834684892,-0.10389450596602681,-0.12383425752024066,0,0,0
0.11563809999999999,4294962213,3992,4294967292,-5082,3992,-4,-0.00041931507261192458,0.013351768777756621,0.0023561944901923457,-0.037509148224006549,-0.2894479325181426,0.082853561357029731,4.0337610958884422,-0.083725700486584592,-0.12816513841486069,0,0,0
0.1207796,4294962235,3997,4294967289,-5060,3997,-7,-0.0009048377882678372,0.0094247779607693795,0.0031415926535897929,-0.065311109664332762,-0.52081462144945556,0.11748090758047833,7.6358872050553188,-0.045546264461307995,-0.1109519786662355,0,0,0
0.12684609999999999,4294962262,4003,4294967286,-5033,4003,-10,-0.0015007065756637301,0.0047123889803846897,0.0031415926535897929,-0.090438676315324096,-0.71752551396150777,0.062674665124759707,7.3231478599049087,-0.0089305251617834494,-0.077830982783686664,0,0,0
0.1318336,4294962282,4008,4294967284,-5013,4008,-12,-0.0019420908626236505,0.00078539816339744833,0.0023561944901923449,-0.089430162042681366,-0.74918891321257275,-0.039843331834834794,3.5712306582903763,0.0089256281296684337,-0.048242344413766569,0,0,0
0.1368327,4294962297,4011,4294967282,-4998,4011,-14,-0.002273129077843591,-0.0015707963267948967,0.0031415926535897929,-0.078596580374927838,-0.61952192105244475,0.052023576248741599,7.1506783013537918,0.044679019636437396,-0.010472366639675178,0,0,0
0.14186009999999999,4294962305,4012,4294967281,-4990,4012,-15,-0.0024496827926275594,-0.0023561944901923449,0.0039269908169872417,-0.058403221732273927,-0.40378708634337895,0.10103347767669071,8.2526051563463483,0.085942045418169133,0.032293395575978448,0,0,0
0.14580209999999999,4294962306,4013,4294967281,-4989,4013,-15,-0.0024717520069755554,-0.0031415926535897933,0.0031415926535897933,-0.033216533538241895,-0.28869512119258478,-0.019379362149983724,2.2574743091764833,0.097229416964051546,0.065011925214930752,0,0,0
0.1517907,4294962301,4012,4294967282,-4994,4012,-14,-0.0023614059352355752,-0.0023561944901923449,0.0023561944901923449,-0.0074250737563770382,-0.080735889820329712,-0.08361817821197505,-1.9876508344363062,0.087291162791870019,0.084153960571229106,0,0,0
0.1568205,4294962293,4010,4294967283,-5002,4010,-13,-0.0021848522204516068,-0.00078539816339744833,0.0023561944901923449,0.012511693677264967,0.10348740284124472,-0.044609302274822252,-1.7124194066973424,0.078729065758383301,0.096902855429047904,0,0,0
0.1607857,4294962284,4007,4294967284,-5011,4007,-12,-0.0019862292913196428,0.0015707963267948967,0.0031415926535897933,0.025206831940686514,0.27504785486980277,0.049480987776516119,1.1185940452318976,0.084322035984542784,0.11158557027418192,0,0,0
0.16577140000000001,4294962268,4004,4294967286,-5027,4004,-10,-0.0016331218617517062,0.0039269908169872417,0.0023561944901923449,0.046393308858021481,0.366573312929245,-0.046882001577821256,-4.1580460078221408,0.063531805945432077,0.10865715723562255,0,0,0
0.17172989999999999,4294962244,3998,4294967288,-5051,3998,-8,-0.0011034607173998016,0.0086393797973719298,0.00392699081698724,0.074168924087361393,0.63523961271166662,0.12154804905575198,0.88412412123110595,0.067952426551587605,0.10277480386879044,0,0,0
0.17675270000000001,4294962223,3994,4294967291,-5072,3994,-5,-0.00064000721609188489,0.011780972450961723,0.002356194490192344,0.082809553246780992,0.63201084553906695,-0.081714601917433086,-8.438790485580677,0.025758474123684219,0.078220787819836185,0,0,0
0.18174380000000001,4294962203,3989,4294967293,-5092,3989,-3,-0.00019862292913196426,0.015707963267948967,0.0031415926535897937,0.085360115740145237,0.70356785599559624,0.029685752300816375,-4.5437270199154183,0.0030398390241071285,0.051445857539776443,0,0,0
0.1867055,4294962187,3986,4294967295,-5108,3986,-1,0.00015448450043597221,0.018064157758141311,0.002356194490192344,0.078484369405056098,0.59518363032420196,-0.057442523964451306,-8.0975918839402947,-0.037448120395594343,0.014093886938370614,0,0,0
0.19171440000000001,4294962177,3983,0,-5118,3983,0,0.00037517664391593252,0.020420352248333658,0.0031415926535897989,0.062461579041598846,0.53736193666638277,0.042634616834767561,-3.5631961244004122,-0.055264101017596406,-0.018014820924150174,0,0,0
0.1966735,4294962173,3983,1,-5122,3983,1,0.00046345350130791663,0.020420352248333658,0.0015707963267948995,0.041558949620321223,0.28667619381716691,-0.12381397823445356,-9.4089541569865478,-0.10230887180252915,-0.061564718153777696,0,0,0
0.2016715,4294962176,3983,0,-5119,3983,0,0.00039724585826392852,0.020420352248333658,0.0031415926535897989,0.015993873912534554,0.15293833540078353,0.080505755685340283,0.3856326895894493,-0.1003807083545819,-0.088037072317867032,0,0,0
0.20669090000000001,4294962183,3984,0,-5112,3984,0,0.00024276135782795631,0.019634954084936207,0.0023561944901923475,-0.0058812305762946833,0.0083112613155975762,-0.030330657369598404,-3.2080490171082898,-0.11642095344012335,-0.11683252279850898,0,0,0
0.2116354,4294962197,3987,4294967294,-5098,3987,-2,-6.6207643043988092e-05,0.01727875959474386,0.0031415926535897903,-0.031965110151503155,-0.21540459894223388,0.057098474790371168,2.2601324691848528,-0.10512029109419908,-0.12985520410723297,0,0,0
0.21596799999999999,4294962214,3990,4294967293,-5081,3990,-3,-0.00044138428695992058,0.014922565104551517,0.002356194490192344,-0.052057880062493282,-0.33475434617798788,-0.042818162971888243,-0.79636911797338827,-0.10910213668406603,-0.14235718701725544,0,0,0
0.22098989999999999,4294962238,3995,4294967290,-5057,3995,-6,-0.00097104543131182526,0.010995574287564275,0.003141592653589792,-0.077190905366084694,-0.54498505358703031,0.050436539264116578,5.0606902576924222,-0.083798685395603922,-0.13506272183865603,0,0,0
0.22596440000000001,4294962264,4001,4294967288,-5031,4001,-8,-0.001544845004359722,0.0062831853071795866,0.0015707963267948969,-0.094717295584083372,-0.73042015166342955,-0.1196517455307789,-0.57367108454025484,-0.086667040818305202,-0.1302507067887424,0,0,0
