time_s,raw_cart,raw_theta1,raw_theta2,cart_counts,theta1_counts,theta2_relative_counts,x_m,theta1_rad,theta2_rad,xdot_m_s,theta1dot_rad_s,theta2dot_rad_s,accel_m_s2,velocity_ref_m_s,voltage,left_limit,right_limit,warning
0.0001315,4294962717,4015,4294967267,-4580,4015,-29,-0.005980757088306924,-0,-0,0,0,0,0.12413435774207188,0.00062067178871035944,-0.0012465766013303383,0,0,0
0.0058757999999999996,4294962717,4015,4294967267,-4580,4015,-29,-0.005980757088306924,-0,-0,0,0,0,0.12413435774207188,0.0012413435774207189,-0.00079969291345887946,0,0,0
0.0118534,4294962717,4016,4294967266,-4580,4016,-30,-0.005980757088306924,-0.00078539816339744833,0.00078539816339744833,0,-0.073279519292017037,0.073279519292017037,3.6599755129289813,0.019541221142065624,0.0077704147565349222,0,0,0
0.016856199999999998,4294962717,4016,4294967266,-4580,4016,-30,-0.005980757088306924,-0.00078539816339744833,0.00078539816339744833,0,-0.039093750863171843,0.039093750863171843,2.1539238942141004,0.030310840613136124,0.017892873226874363,0,0,0
0.021858099999999998,4294962717,4016,4294967266,-4580,4016,-30,-0.005980757088306924,-0.00078539816339744833,0.00078539816339744833,0,-0.020856050521584717,0.020856050521584717,1.350463291061232,0.037063157068442286,0.029115342597308892,0,0,0
0.0268229,4294962717,4016,4294967266,-4580,4016,-30,-0.005980757088306924,-0.00078539816339744833,0.00078539816339744833,0,-0.011126454580459841,0.011126454580459841,0.92182662761830192,0.041672290206533798,0.041196504917929491,0,0,0
0.031801799999999998,4294962717,4017,4294967266,-4580,4017,-30,-0.005980757088306924,-0.0015707963267948967,0,0,-0.079215350306758414,-0.06734368827727566,-2.1436820503876612,0.03095387995459549,0.047624738660321374,0,0,0
0.036883300000000001,4294962717,4017,4294967265,-4580,4017,-31,-0.005980757088306924,-0.0015707963267948967,0.0015707963267948967,0,-0.042260446020265588,0.11063198287795598,5.3871203757598263,0.057889481833394624,0.068103307093521762,0,0,0
0.040778799999999997,4294962717,4017,4294967265,-4580,4017,-31,-0.005980757088306924,-0.0015707963267948967,0.0015707963267948967,0,-0.0225454446760101,0.059020845359184358,3.2187954983135354,0.073983459324962308,0.09097575705974377,0,0,0
0.046323099999999999,4294962717,4018,4294967265,-4580,4018,-31,-0.005980757088306924,-0.0023561944901923449,0.00078539816339744844,0,-0.085307245535021725,-0.041792601166762554,-0.77481612407477085,0.070109378704588457,0.10920795479831535,0,0,0
0.051305400000000001,4294962717,4018,4294967265,-4580,4018,-31,-0.005980757088306924,-0.0023561944901923449,0.00078539816339744844,0,-0.045510399576718784,-0.022295855018187972,-0.11182284390289743,0.069550264485073968,0.12788588564977271,0,0,0
0.056303100000000002,4294962717,4018,4294967264,-4580,4018,-32,-0.005980757088306924,-0.0023561944901923449,0.0023561944901923449,0,-0.024279256194977058,0.13466446545113694,6.6145534533832677,0.10262303175199031,0.16154720233085501,0,0,0
0.061299699999999999,4294962715,4018,4294967264,-4582,4018,-32,-0.0059366186596109321,-0.0023561944901923449,0.0023561944901923449,0.0041182205254412805,-0.012952694040570154,0.071841888611330881,3.9155087197935634,0.12220057535095813,0.19621211628697938,0,0,0
0.066304799999999997,4294962707,4017,4294967265,-4590,4017,-31,-0.0057600649448269637,-0.0015707963267948967,0.0015707963267948967,0.018669903708575072,0.066369411273826145,-0.034952727276378437,-1.3653723280122667,0.1153737137108968,0.21847400691943111,0,0,0
0.071247000000000005,4294962689,4014,4294967266,-4608,4014,-30,-0.005362819086563035,0.00078539816339744833,0.0023561944901923449,0.04702415601931411,0.25524584840336495,0.054632655538913957,0.83800237355994822,0.11956372557869654,0.23371012742073527,0,0,0
0.076227199999999995,4294962659,4007,4294967269,-4638,4007,-27,-0.004700742656123154,0.0062831853071795866,0.0031415926535897933,0.086860135111533537,0.64912725546775962,0.10242539040671005,-0.054651721644097151,0.11929046697047606,0.23524665423657057,0,0,0
0.081215300000000004,4294962618,3999,4294967273,-4679,3999,-23,-0.0037959048678553172,0.012566370614359173,0.0031415926535897937,0.13076236844411387,0.9325378147308383,0.054642726007336787,-4.8889352123569383,0.094845790908691371,0.21324673461102081,0,0,0
0.086206400000000002,4294962571,3990,4294967278,-4726,3990,-18,-0.0027586517934995035,0.019634954084936207,0.0023561944901923475,0.16653834867567233,1.157013492279177,-0.044128275702348556,-11.717921789420666,0.036256181961588037,0.16108474354605892,0,0,0
0.091190400000000005,4294962527,3981,4294967282,-4770,3981,-14,-0.0017876063621876785,0.026703537555513242,0.0031415926535897955,0.17944707728815748,1.2767685929908223,0.049737609724429144,-9.3902263741066179,-0.010694949908945053,0.098971621315897929,0,0,0
0.096177799999999994,4294962492,3976,4294967284,-4805,3976,-12,-0.0010151838600078174,0.030630528372500482,0.00392699081698724,0.16780173790955949,1.0475384358998325,0.099813941759336694,-6.6601130245011788,-0.043995515031450945,0.0378884223879217,0,0,0
0.1011643,4294962471,3973,4294967285,-4826,3973,-11,-0.00055173035869990079,0.03298672286269283,0.0047123889803846915,0.13276154435627413,0.77868783838881306,0.12652906854548443,-3.9581525023499644,-0.063786277543200764,-0.012434591937460125,0,0,0
0.1061547,4294962463,3973,4294967285,-4834,3973,-11,-0.00037517664391593252,0.03298672286269283,0.0047123889803846915,0.087299584970700714,0.41542068845790542,0.067501751245865854,-4.0556778938665197,-0.084064667012533359,-0.05416989738800998,0,0,0
0.1111427,4294962466,3976,4294967283,-4831,3976,-13,-0.00044138428695992058,0.030630528372500482,0.005497787143782136,0.040395958150902751,0.0017834322091085375,0.10929089970948017,0.68405466327765563,-0.080644393696145081,-0.077792490362199374,0,0,0
0.11612740000000001,4294962476,3980,4294967281,-4821,3980,-15,-0.00066207643043988084,0.02748893571891069,0.0054977871437821395,0.00095965997451472398,-0.29216663732324027,0.058305393459640115,0.97556099835826848,-0.075766588704353738,-0.090532038935221576,0,0,0
0.1211189,4294962489,3985,4294967278,-4808,3985,-18,-0.00094897621696382931,0.023561944901923447,0.0062831853071795875,-0.026256466247468038,-0.52226501808616743,0.10438475234911609,5.0217299356607299,-0.050657939026050092,-0.087701976923387187,0,0,0
