time_s,raw_cart,raw_theta1,raw_theta2,cart_counts,theta1_counts,theta2_relative_counts,x_m,theta1_rad,theta2_rad,xdot_m_s,theta1dot_rad_s,theta2dot_rad_s,accel_m_s2,velocity_ref_m_s,voltage,left_limit,right_limit,warning
0.0001461,4294960268,4017,4294967290,-7029,4017,-6,-0.0082318169518025182,-0,-0,0,0,0,0.17085651453060074,0.00085428257265300373,-0.0011414517485561484,0,0,0
0.0055116999999999996,4294960268,4017,4294967290,-7029,4017,-6,-0.0082318169518025182,-0,-0,0,0,0,0.17085651453060074,0.0017085651453060075,-0.00052636829624598568,0,0,0
0.0114868,4294960268,4017,4294967290,-7029,4017,-6,-0.0082318169518025182,-0,-0,0,0,0,0.17085651453060074,0.0025628477179590113,0.00031937145068048809,0,0,0
0.0164908,4294960268,4017,4294967290,-7029,4017,-6,-0.0082318169518025182,-0,-0,0,0,0,0.17085651453060074,0.0034171302906120149,0.0013957674922232726,0,0,0
0.021487099999999999,4294960268,4017,4294967290,-7029,4017,-6,-0.0082318169518025182,-0,-0,0,0,0,0.17085651453060074,0.004271412863265019,0.0027028198283823683,0,0,0
0.026463799999999999,4294960268,4016,4294967291,-7029,4016,-5,-0.0082318169518025182,0.00078539816339744833,-0.00078539816339744833,0,0.073279519292017037,-0.073279519292017037,-3.3649846406563091,-0.012553510340016527,-0.003715114140012772,0,0,0
0.031429499999999999,4294960268,4016,4294967291,-7029,4016,-5,-0.0082318169518025182,0.00078539816339744833,-0.00078539816339744833,0,0.039093750863171843,-0.039093750863171843,-1.8589330219414277,-0.021848175449723665,-0.011287161231185446,0,0,0
0.036416400000000002,4294960268,4016,4294967291,-7029,4016,-5,-0.0082318169518025182,0.00078539816339744833,-0.00078539816339744833,0,0.020856050521584717,-0.020856050521584717,-1.0554724187885594,-0.027125537543666464,-0.019560981544885093,0,0,0
0.041404999999999997,4294960268,4015,4294967291,-7029,4015,-5,-0.0082318169518025182,0.0015707963267948967,0,0,0.084405973872476878,0.062153064711557196,2.2100003673085054,-0.016075535707123938,-0.021912375855230905,0,0,0
0.046392999999999997,4294960268,4015,4294967292,-7029,4015,-4,-0.0082318169518025182,0.0015707963267948967,-0.0015707963267948967,0,0.045029581877913227,-0.1134011187356036,-5.214123588526725,-0.042146153649757559,-0.037984548570339505,0,0,0
0.051381599999999999,4294960268,4015,4294967292,-7029,4015,-4,-0.0082318169518025182,0.0015707963267948967,-0.0015707963267948967,0,0.024022745678678466,-0.060498146361852717,-2.9888870175930293,-0.057090588737722707,-0.056089005845358364,0,0,0
0.056370499999999997,4294960268,4014,4294967292,-7029,4014,-4,-0.0082318169518025182,0.0023561944901923449,-0.00078539816339744844,0,0.08609536802690225,0.041004478674882043,1.0350863155146346,-0.051915157160149536,-0.069174520594635552,0,0,0
0.061377899999999999,4294960268,4014,4294967293,-7029,4014,-3,-0.0082318169518025182,0.0023561944901923449,-0.0023561944901923449,0,0.045930853540458089,-0.12468363752958538,-5.9843866314043517,-0.08183709031717129,-0.096656482948535724,0,0,0
0.066378300000000001,4294960271,4014,4294967293,-7026,4014,-3,-0.0082980245948465065,0.0023561944901923449,-0.0023561944901923449,-0.0061773307881619601,0.024503563377484029,-0.066517235775953545,-3.3909214218157673,-0.09879169742625013,-0.12360227167858456,0,0,0
0.071367200000000006,4294960276,4015,4294967293,-7021,4015,-3,-0.0084083706665864875,0.0015707963267948967,-0.0031415926535897929,-0.013591083723818146,-0.060207160040833201,-0.1087656724307873,-4.7419655724221563,-0.12250152528836092,-0.15594138438777297,0,0,0
0.076366600000000007,4294960293,4017,4294967291,-7004,4017,-5,-0.0087835473105024198,-0,-0.0015707963267948967,-0.042255555777930109,-0.17867884146423474,0.088533847622693063,5.0129653246904677,-0.097436698664908575,-0.16116901920529556,0,0,0
0.081378500000000006,4294960320,4023,4294967289,-6977,4023,-7,-0.0093794160978983125,-0.0047123889803846897,-0.0031415926535897929,-0.078138812883419062,-0.53500014980322663,-0.099327285218852882,-0.33184570492761756,-0.099095927189546656,-0.16066711492339686,0,0,0
0.086366799999999994,4294960353,4029,4294967286,-6944,4029,-10,-0.010107700171382182,-0.0094247779607693795,-0.0031415926535897929,-0.10963676479508155,-0.72509332440407992,-0.052989923784667381,3.6136388451374537,-0.081027732963859386,-0.14402077002424393,0,0,0
0.091395000000000004,4294960387,4036,4294967283,-6910,4036,-13,-0.010858053459214046,-0.014922565104551517,-0.0039269908169872417,-0.12849965729643434,-0.89978528854335382,-0.10154901257896234,3.2399929419657658,-0.064827768254030554,-0.12051804568478222,0,0,0
0.096324900000000005,4294960419,4041,4294967280,-6878,4041,-16,-0.01156426831834992,-0.018849555921538759,-0.003141592653589792,-0.13444456528399651,-0.84642233243693665,0.019104330419080107,8.8772136908538659,-0.020441699799761223,-0.080677696244509017,0,0,0
0.1013091,4294960445,4046,4294967278,-6852,4046,-18,-0.012138067891397816,-0.022776546738526002,-0.0039269908169872435,-0.12526144132166925,-0.81795383084874596,-0.06308758652516859,5.5578443219000526,0.0073475218097390389,-0.041524178622537641,0,0,0
0.10631409999999999,4294960462,4048,4294967278,-6835,4048,-18,-0.012513244535313748,-0.024347343065320895,-0.005497787143782136,-0.10183036168426858,-0.58292766640418636,-0.1802155146908907,-0.74232139929994201,0.0036359148132393288,-0.01793396756231257,0,0,0
0.1112812,4294960473,4049,4294967278,-6824,4049,-18,-0.012756005893141706,-0.025132741228718346,-0.0062831853071795875,-0.076975498159984307,-0.38426448728617818,-0.16942235020946128,-1.6542174120714312,-0.0046351722471178278,-0.0043647506710740823,0,0,0
0.1162499,4294960477,4048,4294967278,-6820,4048,-18,-0.012844282750533689,-0.024347343065320895,-0.005497787143782136,-0.049301952625039322,-0.13172100850438739,-0.017105286909396555,3.1365328285436647,0.011047491895600494,0.0097712406988978723,0,0,0
0.1213023,4294960477,4046,4294967280,-6820,4046,-16,-0.012844282750533689,-0.022776546738526002,-0.0070685834705770355,-0.026302004592996236,0.076287449200433066,-0.15568450544489393,-4.3751602322429921,-0.010828309265614467,0.0058715035825045014,0,0,0
0.1262355,4294960477,4044,4294967281,-6820,4044,-15,-0.012844282750533689,-0.021205750411731103,-0.0070685834705770337,-0.014031806222186994,0.18725748423218286,-0.08305582962225877,-2.2968025226432993,-0.022312321878830962,-0.00063999362191400266,0,0,0
0.13121650000000001,4294960477,4041,4294967283,-6820,4041,-13,-0.012844282750533689,-0.018849555921538759,-0.0078539816339744835,-0.0074858015160348046,0.31973819568160067,-0.1175888152911839,-4.8240263774263257,-0.04643245376596259,-0.016675494316185591,0,0,0
0.13620779999999999,4294960478,4039,4294967284,-6819,4039,-12,-0.012866351964881685,-0.01727875959474386,-0.00785398163397448,-0.006052696223796894,0.31713555824712514,-0.06273223260335771,-2.8292671790557304,-0.060578789661241243,-0.034201838958048549,0,0,0
0.14121600000000001,4294960479,4037,4294967286,-6818,4037,-10,-0.012888421179229682,-0.015707963267948967,-0.0094247779607693795,-0.0052881516171084959,0.31574708217040387,-0.18002593760548269,-8.2377122760533137,-0.1017673510415078,-0.067802781880288265,0,0,0
0.14619090000000001,4294960484,4035,4294967287,-6813,4035,-9,-0.012998767250969661,-0.014137166941154069,-0.0094247779607693795,-0.013116717225214701,0.31500634671870864,-0.096041693800035022,-4.833946942080531,-0.12593708575191045,-0.10120569182090947,0,0,0
0.15117220000000001,4294960495,4035,4294967288,-6802,4035,-8,-0.013241528608797617,-0.014137166941154069,-0.010995574287564275,-0.029647825323788665,0.16805213459254609,-0.19779613847457092,-8.4861399617740965,-0.16836778556078094,-0.14332200759275077,0,0,0
0.15617249999999999,4294960515,4036,4294967287,-6782,4036,-9,-0.013682912895757538,-0.014922565104551517,-0.010210176124166827,-0.056998966991403444,0.016374293195545578,-0.03224236504797337,-0.25337497100780104,-0.16963466041581995,-0.16903847679107958,0,0,0
0.16112979999999999,4294960543,4039,4294967286,-6754,4039,-10,-0.014300850897501428,-0.01727875959474386,-0.010995574287564272,-0.088063357450586882,-0.21110306745619317,-0.090480437073722511,-0.98095855160189238,-0.17453945317382941,-0.18767829505014372,0,0,0
0.16612979999999999,4294960579,4044,4294967284,-6718,4044,-12,-0.015095342614029283,-0.021205750411731103,-0.011780972450961723,-0.12110872191933028,-0.47901856894076628,-0.12154975494756624,-0.2009917872850755,-0.17554441211025479,-0.19660865840587613,0,0,0
0.17114309999999999,4294960618,4049,4294967282,-6679,4049,-14,-0.015956041973601131,-0.025132741228718346,-0.012566370614359173,-0.14491536111733225,-0.6219482984014868,-0.13812486603158566,0.5321811712467559,-0.17288350625402102,-0.19939589948301967,0,0,0
0.1760978,4294960660,4054,4294967280,-6637,4054,-16,-0.016882948976216963,-0.029059732045705586,-0.013351768777756619,-0.16379325040653059,-0.69819960693165406,-0.14696749040342186,1.2410312634952154,-0.16667834993654493,-0.19565992814692212,0,0,0
0.1810939,4294960702,4059,4294967278,-6595,4059,-18,-0.017809855978832796,-0.03298672286269283,-0.014137166941154071,-0.1738643795272542,-0.7388787719626122,-0.15168492519978888,1.7851943237299528,-0.15775237831789515,-0.18789020968730796,0,0,0
0.1858128,4294960741,4064,4294967276,-6556,4064,-20,-0.01867055533840464,-0.03691371367968007,-0.014922565104551519,-0.17305987618883911,-0.7605806220621576,-0.15420162048414915,2.089146669278187,-0.14730664497150422,-0.17920141585719188,0,0,0
0.19032270000000001,4294960776,4068,4294967274,-6521,4068,-22,-0.019442977840584501,-0.040055306333269862,-0.014922565104551515,-0.16439424218766924,-0.69887878135289228,-0.082264728155243175,5.0503604618863811,-0.12205484266207231,-0.16478426768979357,0,0,0
0.1962914,4294960820,4072,4294967273,-6477,4072,-23,-0.020414023271896328,-0.043196898986859661,-0.016493361431346418,-0.17830322201077684,-0.66596158413609974,-0.19044629137170388,0.92231465548040159,-0.1174432693846703,-0.14501838092265307,0,0,0
0.20131089999999999,4294960852,4074,4294967272,-6445,4074,-24,-0.021120238131032198,-0.04476769531365455,-0.016493361431346411,-0.16101417395298301,-0.50184161284480844,-0.10160082843926971,3.8072820168801291,-0.098406859300269656,-0.12779988080163124,0,0,0
0.20628289999999999,4294960880,4075,4294967272,-6417,4075,-24,-0.02173817613277609,-0.045553093477052005,-0.017278759594743866,-0.14355423165696615,-0.34100604335867502,-0.12748235130935831,1.7144002860387006,-0.089834857870076154,-0.11489547923501914,0,0,0
0.21125930000000001,4294960904,4075,4294967272,-6393,4075,-24,-0.022267837277127993,-0.045553093477052005,-0.017278759594743866,-0.12600311932002026,-0.18192266312194955,-0.068010316247834976,3.1942574724360333,-0.073863570507895993,-0.10110216955120341,0,0,0
0.21626210000000001,4294960925,4074,4294967273,-6372,4074,-23,-0.022731290778435911,-0.04476769531365455,-0.018064157758141308,-0.11046247911469584,-0.023774054983121073,-0.10956221308157608,0.30067893307570959,-0.072360175842517444,-0.093341251864905495,0,0,0
0.2212498,4294960944,4072,4294967275,-6353,4072,-21,-0.023150605851047834,-0.043196898986859661,-0.019634954084936214,-0.098053512111782148,0.1338758633735932,-0.20500917449664172,-5.0193928950418716,-0.097457140317726801,-0.099931299146572686,0,0,0
0.22621189999999999,4294960961,4070,4294967276,-6336,4070,-20,-0.023525782494963766,-0.041626102660064758,-0.019634954084936207,-0.08731525546754404,0.21798021737838624,-0.10936995315837564,-1.8693393322123599,-0.1068038369787886,-0.1088085077495627,0,0,0
